,mean_rho,rdr_rho,borda_rho,prefs_rho,anca_rho,mean_top1,rdr_top1,borda_top1,prefs_top1,anca_top1,mean_top2,rdr_top2,borda_top2,prefs_top2,anca_top2,mean_top3,rdr_top3,borda_top3,prefs_top3,anca_top3,rnoise,punrated,pslacker,plurker,enoise,toprated,numraters,numanswers,numratings,propnratings
0,0.964705882353,0.964705882353,0.981604386424,0.920588235294,0.985294117647,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.4,0.3,0.3,0.5,0.1,True,21,16,246,0.76875
1,0.977941176471,0.977941176471,0.877450980392,0.973039215686,0.958333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.3,0.3,0.5,0.1,False,23,17,258,0.689839572193
2,0.876923076923,0.876923076923,0.991208791209,0.938461538462,0.942857142857,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.3,0.5,0.5,True,19,14,145,0.575396825397
3,0.970588235294,0.970588235294,0.931567581119,0.976470588235,0.976470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,0.4,0.3,0.3,0.5,0.5,False,21,16,239,0.746875
4,0.93956043956,0.93956043956,0.976617154988,0.912087912088,0.93956043956,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.4,0.3,0.6,0.5,0.1,True,16,13,138,0.707692307692
5,0.969230769231,0.969230769231,0.910891640309,0.942857142857,0.872527472527,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.3,0.6,0.5,0.1,False,12,14,115,0.746753246753
6,0.956043956044,0.956043956044,0.956043956044,0.972527472527,0.967032967033,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.4,0.3,0.6,0.5,0.5,True,15,13,139,0.763736263736
7,0.983488132095,0.983488132095,0.93395252838,0.977296181631,0.973168214654,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,0.4,0.3,0.6,0.5,0.5,False,14,18,165,0.705128205128
8,0.524522527308,0.821889629404,0.900725814819,0.615384697393,0.522998044587,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.7,0.3,0.5,0.1,True,22,18,98,0.259259259259
9,0.93006993007,0.93006993007,0.621056454653,0.888111888112,0.902097902098,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.4,0.7,0.3,0.5,0.1,False,18,12,71,0.348039215686
10,0.820314980155,0.820314980155,0.954917747797,0.916822624879,0.83356193098,1.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.7,0.3,0.5,0.5,True,20,17,70,0.216718266254
11,0.958041958042,0.958041958042,0.826022025892,0.923076923077,0.902097902098,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.7,0.3,0.5,0.5,False,18,12,68,0.333333333333
12,0.801834341799,0.902739337621,0.913550587173,0.816249341202,0.794626842097,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.7,0.6,0.5,0.1,True,10,15,53,0.392592592593
13,0.903296703297,0.837362637363,0.84293892076,0.920879120879,0.922746300121,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.7,0.6,0.5,0.1,False,10,14,39,0.309523809524
14,0.845769699234,0.883679005691,0.902812553663,0.894136745403,0.89508483838,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.4,0.7,0.6,0.5,0.5,True,11,21,76,0.361904761905
15,0.928571428571,0.65,0.476705571017,0.817857142857,0.742857142857,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.7,0.6,0.5,0.5,False,18,15,76,0.298039215686
16,0.8,0.8,0.927614311424,0.825,0.825,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.3,0.3,0.5,0.1,True,21,15,229,0.763333333333
17,0.894505494505,0.894505494505,0.881318681319,0.885714285714,0.885714285714,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.3,0.3,0.5,0.1,False,24,14,225,0.698757763975
18,0.707142857143,0.707142857143,0.943700108732,0.857142857143,0.871428571429,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.3,0.3,0.5,0.5,True,20,15,224,0.785964912281
19,0.906593406593,0.906593406593,0.736263736264,0.912087912088,0.89010989011,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6,0.3,0.3,0.5,0.5,False,20,13,184,0.744939271255
20,0.333333333333,0.333333333333,0.71967157153,0.416666666667,0.366666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.3,0.6,0.5,0.1,True,14,9,84,0.717948717949
21,0.899248120301,0.899248120301,0.872084520766,0.90977443609,0.926664224991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6,0.3,0.6,0.5,0.1,False,8,20,109,0.778571428571
22,0.521978021978,0.521978021978,0.857142857143,0.532967032967,0.626373626374,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.3,0.6,0.5,0.5,True,10,13,82,0.700854700855
23,0.885294117647,0.885294117647,0.855040702417,0.914705882353,0.897058823529,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6,0.3,0.6,0.5,0.5,False,13,16,141,0.734375
24,0.635988950762,0.795244720547,0.914083082983,0.571872991498,0.594623815753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6,0.7,0.3,0.5,0.1,True,20,18,104,0.304093567251
25,0.817857142857,0.817857142857,0.67860584948,0.817857142857,0.900804649244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6,0.7,0.3,0.5,0.1,False,22,15,104,0.330158730159
26,0.763476809631,0.763476809631,0.910699579236,0.811881679406,0.803080793992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6,0.7,0.3,0.5,0.5,True,24,14,80,0.248447204969
27,0.879411764706,0.879411764706,0.677967758466,0.897058823529,0.858823529412,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.7,0.3,0.5,0.5,False,26,16,121,0.3025
28,0.0797799929427,0.679505457133,0.922469526665,0.200825499476,0.286899007945,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6,0.7,0.6,0.5,0.1,True,12,13,40,0.27972027972
29,0.682752730181,0.321715946159,0.197489399511,0.675603486933,0.614147246363,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6,0.7,0.6,0.5,0.1,False,10,15,34,0.251851851852
30,0.392332090449,0.669619432571,0.665692127341,0.200590843237,0.400002723302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6,0.7,0.6,0.5,0.5,True,12,16,41,0.232954545455
31,0.690909090909,0.690909090909,0.528770563352,0.709090909091,0.706152173746,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6,0.7,0.6,0.5,0.5,False,13,11,48,0.363636363636
32,0.825980392157,0.825980392157,0.978540956457,0.850490196078,0.813725490196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.3,0.5,0.1,True,25,17,272,0.666666666667
33,0.984210526316,0.984210526316,0.912280701754,0.985964912281,0.984210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.3,0.3,0.5,0.1,False,16,19,213,0.747368421053
34,0.923632610939,0.923632610939,0.949922687251,0.91124871001,0.810113519092,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,0.3,0.3,0.5,0.5,True,21,18,258,0.716666666667
35,0.963636363636,0.963636363636,0.927272727273,0.987878787879,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,0.3,0.3,0.5,0.5,False,21,10,144,0.72
36,0.935338345865,0.935338345865,0.977443609023,0.932330827068,0.936842105263,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.4,0.3,0.6,0.5,0.1,True,12,20,160,0.727272727273
37,0.945054945055,0.945054945055,0.938102675637,0.945054945055,0.945054945055,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.3,0.6,0.5,0.1,False,15,13,141,0.774725274725
38,0.894117647059,0.894117647059,0.914458255933,0.870588235294,0.911764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.3,0.6,0.5,0.5,True,13,16,149,0.776041666667
39,0.845454545455,0.845454545455,0.680372389816,0.754545454545,0.745454545455,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.3,0.6,0.5,0.5,False,11,11,80,0.727272727273
40,0.863727400254,0.863727400254,0.937803506622,0.872616533018,0.842986090471,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.4,0.7,0.3,0.5,0.1,True,22,16,89,0.264880952381
41,0.936363636364,0.936363636364,0.17932219105,0.809090909091,0.853890180507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.7,0.3,0.5,0.1,False,17,11,55,0.3125
42,0.642193721014,0.76422086929,0.962773517333,0.799381234047,0.794622420352,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.4,0.7,0.3,0.5,0.5,True,21,18,121,0.336111111111
43,0.945054945055,0.945054945055,0.87482888813,0.912087912088,0.907841299003,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.7,0.3,0.5,0.5,False,18,13,76,0.343891402715
44,0.645106725966,0.690061898507,0.724870956215,0.752999140065,0.696159626462,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.4,0.7,0.6,0.5,0.1,True,10,14,33,0.261904761905
45,0.392857142857,0.303571428571,0.316191631895,0.546428571429,0.536673488426,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.7,0.6,0.5,0.1,False,8,15,33,0.314285714286
46,0.559545332202,0.870403850091,0.864751877039,0.683888739358,0.755637512205,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.7,0.6,0.5,0.5,True,12,13,36,0.251748251748
47,0.875,0.639285714286,0.583708461558,0.821428571429,0.880726344093,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.4,0.7,0.6,0.5,0.5,False,9,15,41,0.341666666667
48,0.928571428571,0.928571428571,0.9215964702,0.956043956044,0.93956043956,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.3,0.5,0.1,True,21,13,188,0.723076923077
49,0.963909774436,0.963909774436,0.928920712552,0.957894736842,0.948872180451,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.3,0.3,0.5,0.1,False,20,20,273,0.718421052632
50,0.791666666667,0.791666666667,0.919681350054,0.821078431373,0.828431372549,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.3,0.3,0.5,0.5,True,19,17,223,0.728758169935
51,0.916083916084,0.916083916084,0.950883046389,0.895104895105,0.909090909091,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.3,0.3,0.5,0.5,False,15,12,116,0.690476190476
52,0.853146853147,0.853146853147,0.917689673523,0.895104895105,0.867132867133,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.3,0.6,0.5,0.1,True,10,12,80,0.740740740741
53,0.863736263736,0.863736263736,0.780599639346,0.841758241758,0.868131868132,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.3,0.6,0.5,0.1,False,12,14,120,0.779220779221
54,0.785345717234,0.785345717234,0.845041773232,0.841073271414,0.862158091146,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.6,0.5,0.5,True,11,18,135,0.75
55,0.821078431373,0.821078431373,0.879068402927,0.884803921569,0.916666666667,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6,0.3,0.6,0.5,0.5,False,10,17,114,0.745098039216
56,0.1,0.626470588235,0.957997919571,0.0176470588235,-0.069373166034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6,0.7,0.3,0.5,0.1,True,19,16,71,0.246527777778
57,0.929411764706,0.929411764706,0.593051592024,0.835294117647,0.82855062902,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.7,0.3,0.5,0.1,False,22,16,101,0.300595238095
58,0.524475524476,0.524475524476,0.970229158649,0.65034965035,0.566433566434,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6,0.7,0.3,0.5,0.5,True,23,12,77,0.291666666667
59,0.909090909091,0.909090909091,0.812766516651,0.86013986014,0.844134394348,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6,0.7,0.3,0.5,0.5,False,21,12,71,0.295833333333
60,0.845447056868,0.868268940612,0.948413715761,0.671170853735,0.764854806526,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6,0.7,0.6,0.5,0.1,True,11,18,44,0.244444444444
61,0.81978021978,0.797802197802,0.518768852939,0.705494505495,0.692307692308,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6,0.7,0.6,0.5,0.1,False,12,14,55,0.357142857143
62,0.813226419457,0.809651797833,0.955278809399,0.777480203217,0.810376967524,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6,0.7,0.6,0.5,0.5,True,12,15,65,0.393939393939
63,0.450549450549,0.450549450549,0.35034637404,0.828571428571,0.824701313885,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6,0.7,0.6,0.5,0.5,False,9,14,43,0.383928571429
64,0.823529411765,0.823529411765,0.92862423963,0.820588235294,0.794117647059,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.3,0.5,0.1,True,20,16,202,0.664473684211
65,0.938080495356,0.938080495356,0.772961816305,0.946336429309,0.952528379773,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.4,0.3,0.3,0.5,0.1,False,19,18,224,0.691358024691
66,0.956043956044,0.956043956044,0.947252747253,0.903296703297,0.969230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.3,0.3,0.5,0.5,True,23,14,225,0.730519480519
67,0.978021978022,0.978021978022,0.866887213241,0.964835164835,0.951648351648,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.4,0.3,0.3,0.5,0.5,False,18,14,176,0.739495798319
68,0.746428571429,0.746428571429,0.935714285714,0.814285714286,0.703571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.3,0.6,0.5,0.1,True,11,15,104,0.693333333333
69,0.939285714286,0.939285714286,0.910714285714,0.892857142857,0.910714285714,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.4,0.3,0.6,0.5,0.1,False,10,15,94,0.696296296296
70,0.971104231166,0.971104231166,0.956117835211,0.96697626419,0.976768328412,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.4,0.3,0.6,0.5,0.5,True,8,18,98,0.777777777778
71,0.898245614035,0.898245614035,0.861781566069,0.9,0.914035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4,0.3,0.6,0.5,0.5,False,14,19,175,0.708502024291
72,0.209115365003,0.495085094922,0.869181210313,0.423592662442,0.466905934931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.7,0.3,0.5,0.1,True,20,15,68,0.238596491228
73,0.9,0.9,0.33124559935,0.885714285714,0.877569608688,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.4,0.7,0.3,0.5,0.1,False,20,15,88,0.308771929825
74,0.690018571313,0.690018571313,0.942016608252,0.893171247131,0.838601653458,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.4,0.7,0.3,0.5,0.5,True,24,12,109,0.394927536232
75,0.879901960784,0.879901960784,0.918356376242,0.90931372549,0.954016120456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.4,0.7,0.3,0.5,0.5,False,18,17,78,0.269896193772
76,0.838028270209,0.916546234264,0.922586077653,0.83198842682,0.786689601403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.7,0.6,0.5,0.1,True,10,16,64,0.444444444444
77,0.854135338346,0.595488721805,0.459219216914,0.911278195489,0.861771772998,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.7,0.6,0.5,0.1,False,10,20,66,0.366666666667
78,0.615900042425,0.89846350275,0.806817232063,0.651220474966,0.592274232758,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.7,0.6,0.5,0.5,True,8,14,37,0.377551020408
79,0.464285714286,-0.285714285714,-0.0374240594283,0.464285714286,0.486506229856,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.7,0.6,0.5,0.5,False,10,7,15,0.238095238095
80,0.934065934066,0.934065934066,0.971115086509,0.93956043956,0.93956043956,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.3,0.3,0.5,0.1,True,23,13,230,0.804195804196
81,0.864285714286,0.864285714286,0.842857142857,0.853571428571,0.882142857143,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.3,0.3,0.5,0.1,False,20,15,214,0.750877192982
82,0.514285714286,0.514285714286,0.930425037592,0.759398496241,0.76992481203,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.3,0.3,0.5,0.5,True,18,20,227,0.667647058824
83,0.954545454545,0.954545454545,0.936363636364,0.972727272727,0.972727272727,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.3,0.5,0.5,False,23,11,169,0.698347107438
84,0.942857142857,0.942857142857,0.979098502264,0.951648351648,0.978021978022,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6,0.3,0.6,0.5,0.1,True,14,14,128,0.703296703297
85,0.754901960784,0.754901960784,0.676074128552,0.725490196078,0.65931372549,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6,0.3,0.6,0.5,0.1,False,17,17,196,0.720588235294
86,0.527272727273,0.527272727273,0.866666666667,0.709090909091,0.69696969697,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6,0.3,0.6,0.5,0.5,True,16,10,104,0.693333333333
87,0.906593406593,0.906593406593,0.771352789177,0.906593406593,0.906593406593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.3,0.6,0.5,0.5,False,11,13,95,0.730769230769
88,0.406593406593,0.873626373626,0.954608881073,0.324175824176,0.429161341347,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6,0.7,0.3,0.5,0.1,True,24,13,117,0.391304347826
89,0.876691729323,0.876691729323,0.760293455746,0.869172932331,0.899248120301,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.7,0.3,0.5,0.1,False,24,20,119,0.258695652174
90,0.138657319184,0.781044392873,0.924495527512,0.563405056432,0.442493585818,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.7,0.3,0.5,0.5,True,17,19,114,0.375
